obs,Sample_id,SampleDate,ReportDate,P2,Grower,Field,Y,X,attribute,measure
2181,2,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.794859,43.993213,S,11.2
2182,3,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.794072,43.992681,S,11.3
2183,4,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.794252,43.991797,S,13.7
2184,28,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.796501,43.99326,S,13.2
2185,7,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.791593,43.992593,S,9.3
2186,41,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.797858,44.041203,S,9.5
2187,42,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.795701,44.040519,S,11.4
2188,46,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.794507,44.039956,S,6.7
2189,45,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.790539,44.039106,S,11.7
2190,47,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.789406,44.03939,S,7.1
2191,19,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.796546,44.042351,S,6.3
2192,1,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.794191,44.043868,S,6.5
2193,17,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.794509,44.043223,S,8.7
2194,18,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.79787,44.04228,S,7.3
2195,20,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.795191,44.042227,S,7.8
2196,21,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.793774,44.041882,S,5.5
2197,22,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.793374,44.042354,S,6.5
2198,38,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.794446,44.040494,S,7
2199,39,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.795601,44.04124,S,7.6
2200,34,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.7894,44.040929,S,6.9
2201,48,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.787318,44.040334,S,6.1
2202,2,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.79294,44.043647,S,6.1
2203,3,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.791681,44.043841,S,6.6
2204,4,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.790426,44.043828,S,5.2
2205,5,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.789361,44.043621,S,7
2206,14,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.789307,44.042996,S,7.6
2207,15,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.790425,44.043033,S,7.2
2208,16,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.793154,44.043111,S,8.6
2209,23,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.791611,44.042262,S,6.6
2210,24,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.790729,44.042277,S,6.6
2211,25,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.789325,44.042079,S,7.7
2212,35,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.79065,44.041175,S,7.2
2213,36,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.791528,44.041356,S,8.9
2214,37,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.793113,44.041018,S,6.8
2215,43,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.792411,44.040423,S,8.5
2216,44,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.7899,44.040482,S,10.5
2217,49,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.791575,44.043216,S,6.8
2218,31,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.785745,44.041331,S,7.5
2219,6,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.787815,44.043763,S,5.9
2220,7,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.786711,44.043849,S,6.2
2221,8,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.785712,44.043741,S,5.6
2222,9,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.784476,44.043642,S,5.6
2223,10,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.784437,44.043066,S,6.9
2224,11,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.785492,44.042882,S,8.4
2225,12,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.78642,44.043149,S,9.3
2226,13,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.787748,44.042894,S,8.9
2227,26,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.787836,44.041928,S,7.3
2228,27,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.786688,44.041647,S,10.6
2229,28,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.785438,44.042245,S,9.1
2230,29,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.784606,44.042261,S,6.6
2231,30,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.784361,44.040973,S,5.3
2232,32,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.786437,44.040678,S,8
2233,33,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.787549,44.04102,S,9.7
2234,40,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.796675,44.041007,S,8.9
2235,10,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.727839,43.953417,S,15.5
2236,11,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.726718,43.953417,S,26.4
2237,12,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.725547,43.953435,S,12.9
2238,13,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.724227,43.953435,S,25.1
2239,14,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.724252,43.954331,S,12.7
2240,15,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.725447,43.954385,S,14
2241,16,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.726693,43.954385,S,17
2242,17,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.727913,43.954385,S,10.4
2243,18,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.727913,43.9553,S,11
2244,19,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.726792,43.955264,S,11
2245,20,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.725497,43.955264,S,12.5
2246,21,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.724152,43.955264,S,17.7
2247,22,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.724227,43.956161,S,9
2248,23,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.725422,43.956161,S,29.3
2249,24,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.726693,43.956143,S,11.7
2250,25,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.727963,43.956179,S,9
2251,26,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.727988,43.956986,S,82.3
2252,27,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.726767,43.956986,S,22.2
2253,28,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.725497,43.957039,S,9.9
2254,29,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.724227,43.956986,S,18.9
2255,42,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.721686,43.953327,S,18.3
2256,43,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.720465,43.953327,S,20.5
2257,44,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.719194,43.953327,S,23.1
2258,9,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.727864,43.95252,S,11.3
2259,1,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.725497,43.951641,S,11
2260,2,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.726767,43.950709,S,33.8
2261,3,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.727888,43.950727,S,35.4
2262,4,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.727913,43.951641,S,14.1
2263,5,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.726743,43.951624,S,9.7
2264,6,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.724152,43.952502,S,8.3
2265,7,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.725447,43.952502,S,48.9
2266,8,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.726693,43.95252,S,13.5
2267,30,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.720465,43.950691,S,12.1
2268,31,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.721711,43.950727,S,7.1
2269,32,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.722956,43.950709,S,14.6
2270,33,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.722931,43.951641,S,15.9
2271,34,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.721686,43.951624,S,10.7
2272,35,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.72049,43.951624,S,9.3
2273,36,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.719245,43.951624,S,13.2
2274,37,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.719194,43.952502,S,11.1
2275,38,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.72039,43.952502,S,10.5
2276,39,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.721736,43.952502,S,14.6
2277,40,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.722956,43.952502,S,18.8
2278,45,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.719145,43.950691,S,44.1
2279,46,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.724227,43.951677,S,13.4
2280,41,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.722931,43.953327,S,12.1
2281,1,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.715079,44.001031,Zn,1.6
2282,2,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.716077,44.001391,Zn,2
2283,3,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.717587,44.001059,Zn,1.5
2284,4,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.717699,44.001909,Zn,1.5
2285,5,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.716624,44.002105,Zn,2.1
2286,6,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.715059,44.001936,Zn,2.3
2287,7,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.713805,44.001922,Zn,1.9
2288,8,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.713972,44.00264,Zn,2.4
2289,9,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.715039,44.002841,Zn,1.9
2290,10,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.716294,44.002855,Zn,1.7
2291,11,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.717385,44.003141,Zn,1.3
2292,12,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.716274,44.00376,Zn,2
2293,13,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.715106,44.003974,Zn,1.6
2294,14,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.713939,44.003573,Zn,0.9
2295,15,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.717323,44.004169,Zn,1.8
2296,16,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.713937,44.004847,Zn,1.8
2297,17,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.715969,44.00454,Zn,1.5
2298,18,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.717436,44.004981,Zn,1.8
2299,19,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.717464,44.006085,Zn,2.1
2300,21,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.714748,44.005403,Zn,3
2301,22,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.713944,44.005743,Zn,2.5
2302,23,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.714413,44.006418,Zn,2.3
2303,24,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.715524,44.00643,Zn,2.3
2304,25,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.716721,44.007198,Zn,2
2305,26,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.715544,44.00727,Zn,3
2306,27,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.714043,44.007149,Zn,2.3
2307,28,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.713809,44.001158,Zn,1.7
2308,20,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.716563,44.005518,Zn,2
2309,21,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.789544,43.993098,Zn,2.1
2310,22,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.789501,43.9926,Zn,1.9
2311,27,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.789415,43.986972,Zn,2.8
2312,5,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.793132,43.992454,Zn,2
2313,6,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.792942,43.993183,Zn,1.9
2314,8,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.791453,43.990199,Zn,1.3
2315,9,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.791117,43.989561,Zn,4.2
2316,10,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.791278,43.988939,Zn,3.6
2317,11,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.791485,43.988026,Zn,2.2
2318,12,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.791651,43.987113,Zn,2.2
2319,13,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.790426,43.986993,Zn,1.9
2320,14,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.79048,43.987656,Zn,2
2321,15,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.790527,43.98863,Zn,2.9
2322,16,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.789865,43.98947,Zn,2.1
2323,17,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.79043,43.9901,Zn,2.2
2324,18,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.790678,43.991096,Zn,1.6
2325,19,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.790759,43.992419,Zn,4.6
2326,20,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.791025,43.993192,Zn,2.2
2327,23,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.78936,43.990273,Zn,2.6
2328,24,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.788906,43.989509,Zn,3.1
2329,25,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.788962,43.98871,Zn,2.8
2330,26,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.789561,43.987705,Zn,3.2
2331,29,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.789559,43.991084,Zn,3
2332,1,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.795423,43.992537,Zn,3.5
2333,2,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.794859,43.993213,Zn,3
2334,3,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.794072,43.992681,Zn,2.8
2335,4,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.794252,43.991797,Zn,4.1
2336,28,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.796501,43.99326,Zn,2.3
2337,7,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.791593,43.992593,Zn,2.4
2338,41,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.797858,44.041203,Zn,2.1
2339,42,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.795701,44.040519,Zn,3.6
2340,46,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.794507,44.039956,Zn,1.1
2341,45,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.790539,44.039106,Zn,1.5
2342,47,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.789406,44.03939,Zn,0.9
2343,19,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.796546,44.042351,Zn,2
2344,1,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.794191,44.043868,Zn,1.6
2345,17,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.794509,44.043223,Zn,1.5
2346,18,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.79787,44.04228,Zn,1.6
2347,20,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.795191,44.042227,Zn,2
2348,21,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.793774,44.041882,Zn,1.3
2349,22,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.793374,44.042354,Zn,0.9
2350,38,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.794446,44.040494,Zn,1.2
2351,39,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.795601,44.04124,Zn,1.5
2352,34,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.7894,44.040929,Zn,2.1
2353,48,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.787318,44.040334,Zn,1.4
2354,2,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.79294,44.043647,Zn,1.2
2355,3,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.791681,44.043841,Zn,1
2356,4,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.790426,44.043828,Zn,1.4
2357,5,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.789361,44.043621,Zn,1.4
2358,14,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.789307,44.042996,Zn,1.5
2359,15,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.790425,44.043033,Zn,1.2
2360,16,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.793154,44.043111,Zn,1.4
2361,23,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.791611,44.042262,Zn,1.2
2362,24,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.790729,44.042277,Zn,1
2363,25,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.789325,44.042079,Zn,1.7
2364,35,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.79065,44.041175,Zn,1.2
2365,36,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.791528,44.041356,Zn,1.3
2366,37,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.793113,44.041018,Zn,1.3
2367,43,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.792411,44.040423,Zn,1.6
2368,44,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.7899,44.040482,Zn,1.8
2369,49,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.791575,44.043216,Zn,1.7
2370,31,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.785745,44.041331,Zn,1.4
2371,6,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.787815,44.043763,Zn,1.1
2372,7,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.786711,44.043849,Zn,1.1
2373,8,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.785712,44.043741,Zn,0.8
2374,9,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.784476,44.043642,Zn,1.2
2375,10,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.784437,44.043066,Zn,1
2376,11,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.785492,44.042882,Zn,1.1
2377,12,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.78642,44.043149,Zn,1.4
2378,13,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.787748,44.042894,Zn,1.9
2379,26,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.787836,44.041928,Zn,0.8
2380,27,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.786688,44.041647,Zn,1.1
2381,28,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.785438,44.042245,Zn,1.5
2382,29,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.784606,44.042261,Zn,1
2383,30,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.784361,44.040973,Zn,1
2384,32,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.786437,44.040678,Zn,1.4
2385,33,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.787549,44.04102,Zn,1.6
2386,40,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.796675,44.041007,Zn,1.6
2387,10,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.727839,43.953417,Zn,6
2388,11,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.726718,43.953417,Zn,8.4
2389,12,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.725547,43.953435,Zn,7.1
2390,13,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.724227,43.953435,Zn,8.4
2391,14,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.724252,43.954331,Zn,5
2392,15,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.725447,43.954385,Zn,5.7
2393,16,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.726693,43.954385,Zn,7.2
2394,17,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.727913,43.954385,Zn,8.5
2395,18,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.727913,43.9553,Zn,6.2
2396,19,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.726792,43.955264,Zn,11.6
2397,20,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.725497,43.955264,Zn,6.3
2398,21,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.724152,43.955264,Zn,4.6
2399,22,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.724227,43.956161,Zn,3
2400,23,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.725422,43.956161,Zn,16
2401,24,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.726693,43.956143,Zn,3.4
2402,25,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.727963,43.956179,Zn,5
2403,26,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.727988,43.956986,Zn,15.6
2404,27,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.726767,43.956986,Zn,6.3
2405,28,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.725497,43.957039,Zn,7.8
2406,29,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.724227,43.956986,Zn,8.9
2407,42,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.721686,43.953327,Zn,7.1
2408,43,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.720465,43.953327,Zn,8.3
2409,44,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.719194,43.953327,Zn,2.7
2410,9,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.727864,43.95252,Zn,4.6
2411,1,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.725497,43.951641,Zn,5.7
2412,2,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.726767,43.950709,Zn,11.5
2413,3,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.727888,43.950727,Zn,15.6
2414,4,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.727913,43.951641,Zn,7
2415,5,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.726743,43.951624,Zn,10.2
2416,6,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.724152,43.952502,Zn,8.1
2417,7,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.725447,43.952502,Zn,8.5
2418,8,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.726693,43.95252,Zn,5.4
2419,30,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.720465,43.950691,Zn,6.6
2420,31,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.721711,43.950727,Zn,6.5
2421,32,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.722956,43.950709,Zn,4.8
2422,33,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.722931,43.951641,Zn,5.4
2423,34,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.721686,43.951624,Zn,4.3
2424,35,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.72049,43.951624,Zn,3.5
2425,36,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.719245,43.951624,Zn,4.7
2426,37,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.719194,43.952502,Zn,8.7
2427,38,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.72039,43.952502,Zn,7.8
2428,39,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.721736,43.952502,Zn,8.3
2429,40,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.722956,43.952502,Zn,8.1
2430,45,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.719145,43.950691,Zn,8.2
2431,46,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.724227,43.951677,Zn,11.6
2432,41,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.722931,43.953327,Zn,6.2
2433,1,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.715079,44.001031,Cu,0
2434,2,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.716077,44.001391,Cu,0
2435,3,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.717587,44.001059,Cu,0
2436,4,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.717699,44.001909,Cu,0
2437,5,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.716624,44.002105,Cu,0
2438,6,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.715059,44.001936,Cu,0
2439,7,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.713805,44.001922,Cu,0
2440,8,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.713972,44.00264,Cu,0
2441,9,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.715039,44.002841,Cu,0
2442,10,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.716294,44.002855,Cu,0
2443,11,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.717385,44.003141,Cu,0
2444,12,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.716274,44.00376,Cu,0
2445,13,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.715106,44.003974,Cu,0
2446,14,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.713939,44.003573,Cu,0
